issue_year,issue_month,ordinal,hazard,crop_names,phase,body,source_file
2026,5,35,강풍,"고추,방울토마토,상추,오이",종료후,"○ 비닐이 찢어진 부분은 빨리 보수하여 저온이나 바람 피해를 받지 않도록 주의
○ 하우스에 육묘 중이거나 재배 중인 고추ㆍ오이ㆍ토마토 등 과채류와
절화류는 밤온도를 12℃이상, 상추 등 엽채류는 8℃이상 유지
○ 부직포, 커튼, 터널 등 보온덮개를 보강하여 피해 발생시 보온력 증대
3 우박 대비 작물별 관리요령
가  우박 발생 원인 및 피해 양상
우박이 많이 오는 시기 및 지역
○ 많이 오는 시기
- 봄철에서 여름철로 접어드는 5~6월(연중의 50~60%)
- 여름철에서 가을철로 접어드는 9~10월(연중의 20~30%)
- 많이 오는 기온 : 5~25℃ 에서 많이 옴
- 많이 오는 지역 : 한강, 낙동강의 상류․산간지역
○ 구름의 습도가 높으면 우박이 급속도로 커짐
○ 상승기류가 강하고 구름 통과거리가 길수록 우박이 커짐
○ 큰 우박은 기온이 높을 때 많이 옴
○ 우박이 클수록 낙하 속도가 빠르고 작물의 피해도 큼
○ 우박이 식물체에 떨어지면 주로 꽃눈, 가지, 잎, 과실에 기계적 손상을
입혀 착과율 및 수량에 영향을 미침
○ 심한 경우엔 상처 입은 곳에서 병해 등 2차 피해가 발생
나  노지채소 및 전작물 관리요령
○ 병균의 침입예방을 위한 살균제 5~7일 간격 1~2회 살포
○ 생육부진포장 요소 0.3%액 5~7일 간격으로 1~2회 엽면시비
○ 예비 모 보식 또는 다른 작물 정식
○ 상처나 잎을 통해 병균 침입을 방지하기 위한 살균제 살포
※ 살포요령은 5~7일 간격 1~2회 살포
○ 회복 불가능한 포장은 상황에 따라 보파 및 타작물 대파실시
○ 부분적으로 본엽이 손상된 포장은 골 사이에 흙을 북돋아주어 뿌리
○ 피해를 받았을 때 또는 본엽 7~8매시 요소(6~8㎏/10a)을 웃거름으로
○ 회복이 불가능한 포장은 콩 재파종 또는 팥, 녹두 등 대파
○ 요소 0.1%액 엽면시비 및 본 잎 6~7매시 1차 추비 시용
○ 김매기작업과 동시에 겉흙을 긁어주어 토양 공기흐름 좋게 해 주기
○ 회복이 불가능한 포장은 콩, 팥, 녹두 등으로 대파 실시
※ 1주일 후 생장점 손상으로 새순이 안 나오면 다른 작물 파종
○ 우박 피해가 우려되는 지역은 줄기 경도가 높은 품종 선택
○ 상처 부위를 통한 병원균 침입 방지를 위해 농업용 항생제 살포
○ 식물체 생장 회복 촉진을 위해 영양제 엽면시용
참 고   고추 우박 피해 사전·사후 대책
○ 고추는 노지에서 재배되는 밭작물로 재배기간이 길어 정식 후 저온,
서리, 폭우, 우박 등의 피해를 받을 수 있음
○ 우박에 의한 피해는 국지적으로 발생하나, 예측할 수 없기 때문에 사전
대처가 어렵고, 피해 또한 아주 심함
◦ 정식기, 개화기 우박을 맞으면 식물체가 부러지거나, 고사됨
◦ 생육기 우박 해는 생육을 지연시키고, 과실의 비대 발육을 저해하고, 일부 식물체를
<우박피해 고추 식물체, 극심> <우박피해 고추 식물체, 심>",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,36,우박,고추,사전대책,"○ 우박을 예측할 수 있는 경우에는 미리 수확을 하거나 부직포나 비닐
등으로 피복 하여 피해를 줄일 수 있지만, 노지재배를 대면적으로 할
경우 사전 예방에 어려움이 있음",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,37,우박,고추,사후대책,"○ 우박피해 시 대체작물 파종 또는 재 정식 여부를 판단하기가 어려운데,
고추 착과 초기인 6월 상순경에 우박 피해를 심하게 받았을 경우 측지를
유인하여 잘 관리하면 어느 정도 경제적인 수량성을 확보할 수 있음
* 고추 묘를 새로 심는 것은 고온으로 뿌리 활착이 늦고 생육이 지연되어 식물체가
충분한 생육을 할 수 없기 때문에 수량성이 낮아짐
○ 피해 발생 1주일 이내에 항생제 살포와 더불어 수세를 회복하기 위한
추비를 시비하거나 4종 복비나 요소 0.3%액을 1주일 간격으로 수차례
살포하여 생육을 회복시켜 주는 것이 좋음
* 우박피해 포장은 잎 또는 과실이 떨어지거나 가지가 부러지게 되는데, 부러진
가지의 상처를 통하여 병원균이 침입하는 등 피해를 받을 수 있음
(2007, 경북농업기술원)
수     량 (kg/10a)
8월 24일 9월 7일 10월 1일 계 지수
극심 2.5 73.3 138.3 214.1 200
심 8.7 79.5 137.9 226.1 211
46일 묘 0 10.3 98.9 109.1 102
118일 묘 0 20.3 87.0 107.3 100
○ 우박 피해를 받았을 때는 뿌리가 살아 있다면 오래된 묘를 늦게 정식
하는 것보다는 피해를 받은 식물체를 회복시켜 관리하는 것이 더 유리함
○ 우박은 상승 기류를 타고 거대한 구름덩어리가 -5~-10℃의 대기권까지
발달할 경우 얼음 결정이 생겨 떨어지는 현상임
○ 5~6월(연중 50~60%), 9~10월(연중 20~30%)에 주로 발생
- 기온이 5~25℃ 사이일 때 많이 발생하며 12~15시 사이 상승기류가
형성될 때 많이 내리고, 내리는 시간은 보통 몇 분 정도이나 30분 이상이
- 우박의 크기는 직경이 2~30㎜정도이나 50㎜ 정도의 기록이 있음
적란운 발달 → 구름 정상부위 온도
강하(-5~-10℃) → 작은 얼음
◦ 주로 꽃눈, 가지, 잎, 과실에 기계적 손상을 입혀 착과율 및 수량에 큰 영향을
◦ 피해 정도는 생육단계 또는 우박의 크기에 따라 차이가 크며 2차적으로 병해를
과실 피해 낙 엽 낙 과 신초 피해",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,38,우박,,사전대책,"○ 우박 피해는 사전 대책이 어려우므로 우박이 많이 올 수 있는 지형에
재배를 회피하거나 또는 망 피복에 의해 방지 가능
- 직경 5~10㎜ 우박 방지망을 이용하여 과실, 잎, 가지의 피해 경감
- 망을 피복하면 우박의 피해가 방지되고 조류나 흡충류, 노린재피해를
막을 수 있고, 수확기 근처의 태풍에 의한 낙과 방지에도 효과적임
< 망 피복에 의한 우박방지 효과>
과실 피해 정도별 분포율(%) 잎의 피해 가지의 피해
한 냉 사 0 0 0 100 0 0 무 무 무
락셀네트 0 0 16.8 83.2 0 0 무 무 무
무처리 55.6 37.8  6.7  0.1 15 95 중 중 경
○ 망을 씌우면 우박을 방지하는데 효과적이나, 차광에 의한 수체에
- 차광 10% : 액화아 형성에 영향을 주며 차광정도가 강할수록 액화아의
- 차광 30% 이상 : 신초가 가늘어지며 과실 비대에 영향을 받음",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,39,우박,,사후대책,"○ 적절한 사후대책을 마련하기 위한 피해정도의 분석
- 우박 직후에는 피해에 대한 과대평가 우려가 있으므로 2~3일 경과
후 잎의 탈락 여부에 따라 결정
○ 피해 정도에 따른 착과량 조절
- 낙화 직후~ 5월 중순 사이에 피해 받은 경우 : 피해 극심 50~60%,
심 20~30%, 중 10% 줄여 착과, 경은 정상 착과
- 5월 하순~7월까지 우박 피해 받은 경우 : 피해 극심 전부 적과, 심
30~50%, 중 10% 줄여 착과, 경은 정상착과
(%) 가지 및 엽의 피해정도
I  (극심) 30 이상 100  - 발육지의 잎의 대부분이 지그재그로 열개되고
II (심) 10~30 70~100이 하 - 찢어진 잎이 많고, 가지에도 상처자국이 있음
III (중) 10 이하 40~70이하  - 잎에 구멍이 있고, 찢어진 자국이 있음
IV (경) 10 이하 40이하  - 잎에 구멍이 있음
○ 수세회복과 화아형성을 위한 신초발생 유인
- 잎에 심한 피해를 받고 가지에 상처를 받아 새순이 부러진 가지는
수세 회복과 화아 형성을 위하여 피해 부위 바로 아랫부분에서 절단
하여 새순을 발생시키고, 6월 하순~7월 상순에 발생한 새가지를 유인
○ 상처부위의 병 감염 방지 및 잎의 활력증진을 위한 관리
- 상처부위를 통한 2차 감염 피해 예방을 위한 살균제 살포
- 특히 과수화상병 발생위험이 높은 지역은 우박 후 항생제를 함유한
- 낙엽이 심한 과원은 잎의 활력 및 수세 회복을 위한 요소 0.5%액 엽면
○ 우박은 상승기류를 타고 발달하는 적란운(수직으로 크게 발달한 웅대한
구름 덩어리)에서 주로 발생
○ 우박시 내리는 시기는 5~10월에 기온이 5~25℃사이일 때 많이 발생
○ 우박이 내리는 시간은 보통 몇 분 정도이나 30분 이상 될 때도 있음
○ 우박의 크기는 직경이 2~30㎜ 정도이나 50㎜ 이상도 것도 있음
※ 우박이 내리는 범위는 너비가 수 km에 불과하지만, 통과 경로에 따라 가늘고 긴
띠 모양이 된다. 대체로 큰 강의 상류에 빈도가 많음
<적란운 발생과 우박 형성 과정>
○ 우박의 특징은 돌발적이고, 짧은 시간에 큰 피해가 발생하며 피해
지역이 비교적 좁은 범위에 한정
○ 과실 크기가 작은 시기에는 피해가 적고, 성숙기에 가까울수록 피해가
○ 우박의 지름이 2㎝ 이상, 지속시간이 30분 이상 되면 피해가 심함
<우박피해를 받은 잎> <우박피해를 입은 과실(좌: 유과기,  우:성과기)>",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,40,우박,사과,사전대책,"○ 우박피해를 방지를 위해서는 수관 상부에 그물을 씌워주는 것이 유일한
방법이나 동일 지점에 내릴 수 있는 빈도가 극히 적기 때문에 경영적
○ 새의 피해가 심한 산간지에서는 우박 피해 방지와 겸하여 망목이
5~10㎜인 그물망을 씌우는 것이 좋다.
○ 그러나 망을 씌운 후 겨울에 눈이 내리기 전에 반드시 망을 걷어 눈에
의한 망의 붕괴로 나무가 피해를 입는 것을 방지
<우박피해를 막기 위해 그물망(흰색)을 설치한 모습>",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,41,우박,,사후대책,"○ 타박 흔적이 있는 과실은 동녹 발생으로 상품성 저하 될 우려가 되므로
나무의 착과수를 보고 적과여부 결정한다.
* 추가 적과가 필요한 농가는 피해 과실을 제거하고, 착과량이 적은 농가는 피해
○ 잎이나 가지 등의 피해가 경미한 과수원은 영양제 살포를 지양하고,
잎의 파손이 심한 농가에서는 영양제 살포를 고려
* 우박으로 피해 과실만 제거된 나무는 영양제 살포 금지
○ 살균제를 충분히 살포하여 상처 부위에 2차 감염이 일어나지 않도록
○ 우박은 적란운 상층부에서 과냉각된 얼음입자가 무게를 이기지 못하고
○ 포도나무의 생육초기인 5월~7월 사이에 약 70%가 발생되고, 수확기에도
약 15% 정도 발생되어 대부분 포도 잎, 가지 및 포도 알 등에 피해
◦ 우박 직경이 10.0㎜ 이상이고 돌풍이 동반되면 포도 덕 시설도 도복
◦ 우박 피해의 대부분은 송이 파손, 가지 열상, 낙엽
○ 우박피해는 주로 포도의 개화기 및 과립비대기에 발생되고, 아래 표와
같이 우박 크기가 클수록 잎 및 신초의 열상이 큰 것으로 나타났으며,
특히 우박 직경이 10.0㎜ 이상이고 돌풍이 동반되면 포도 덕 시설도
도복되고, 송이 파손율도 87%로 피해가 심함
○ 우박 크기가 5.0~10.0㎜이면 신초 절단과 잎 파열이 약 40% 정도 되었고,
송이 파손, 가지 열상 및 낙엽이 12~18% 되고, 우박 크기가 5.0㎜
이하에서는 송이 파손, 가지 열상, 낙엽은 거의 나타나지 않았고, 일부
신초 선단부의 절단과 잎이 파열되는 피해가 나타남
<포도나무의 우박피해 양상>
우박크기 우박피해율(%) 비    고송이파손 신초절단 가지열상 잎파열 낙  엽
(돌풍동반) 87.0 90.0 80.0 95.0 55.0 덕시설 도복
5.0~10.0㎜ 12.0 39.0 18.0 45.7 12.5 -
5.0㎜ 이하 0* 12.4 0 21.0 0 -
* 포도 과립의 과피에 약간의 손상이 있음
<우박 피해에 의한 과립 낙과 및 가지 열상 피해>",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,42,우박,포도,사전대책,"○ 우박 피해가 빈번한 지역은 직경 5~10㎜ 우박 방지망 설치
- 우박피해는 방제가 어려워 빈번히 발생하는 지역에서는 재배를 피하거나,
방조망을 겸해서 구멍 크기가 5~10㎜ 정도의 우박 방지망 설치
- 우박망 설치가 곤란한 지역은 비가림 시설을 설치하면 우박은 피해를
- 대나무 등의 간이 지주시설을 이용한 간이방조망은 우박에 의해
방조망이 찢어지거나, 바람에 의해 간이방조망이 휩쓸려 파손되므로
<포도 비가림 시설 및 간이 방조망 과원 우박피해>",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,5,43,우박,포도,사후대책,"○ 우박 피해 송이는 잿빛곰팡이병 등의 발생원으로 신속한 제거
- 우박 피해 송이는 송이다듬기 등으로 신속히 제거하고, 병균 침입
방지를 위한 살균제 살포와 생육 촉진을 위한 요소 엽면시비
○ 포도 잎, 가지 등의 손상 정도에 따른 착과량 조절로 수세유지
- 우박 피해 후 수세 회복을 위해 착과량을 조절하는데, 가능한 송이
수를 확보하여 포도나무가 지나치게 생장하는 것을 방지
- 수세가 약한 나무는 송이수를 줄여 새가지를 충실하게 기르고, 7월
이후 우박피해가 발생하면 피해정도에 따라 송이제거, 토양매몰 및
엽면시비 등을 처리하여 수세 회복",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제5호).txt
2026,6,1,집중호우,벼,사전대책,"유묘기 ∼ 이앙 초기(못자리 ∼ 본 답 초기)
○ 침관수 상습지 및 우려 지역
- 침관수 저항성 및 복합장해 저항성(내도열병, 흰잎마름병, 내도복,
- 출수기가 다른 2∼3개 품종 선택재배
- 벼에 질소 성분이 과하고 도장 되지 않도록 건전 묘 육성
- 못자리 및 본 답 밑거름 양을 줄임 (특히 특수 2모작 후작)
- 배수로, 논두렁, 물꼬 등 정비 철저
○ 침관수 상습지 및 침·관수 우려 지역
- 관수저항성 품종 선정재배, 출수기가 다른 2∼3개 품종 선정재배
- 내 도복, 내병충성 품종 선정재배 (흰잎마름병, 도열병)
- 질소질비료 20∼30% 줄여 재배하고 규산, 칼리 증시
- 배수로 물꼬 정비
이삭 밸 때(유수형성기 ∼ 출수 전)
○ 침관수 상습지 대상
- 침관수 저항성 품종 및 출수기가 다른 2∼3개 품종 선정재배
- 질소질비료 20∼30% 줄여주고, 규산 칼리 비료 20∼30% 늘여 주기
- 배수로 물꼬 논두렁 정비",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,2,집중호우,벼,사후대책,"○ 침관수 논 서둘러 물빼기 (우선 잎끝 노출)
○ 물이 빠질 때 잎에 묻은 앙금 씻어 주기
○ 장기간 침관수되면 양수기 등으로 물 유동시킴(산소공급, 수온 저하)
○ 완전히 물이 빠진 후 물걸러대기
○ 피해 정도에 따라 보식 및 재 이앙 판단(7월 상순 이전)
○ 서둘러 물빼기 및 물 걸러대기
○ 장기 침관수시 물을 유동시킴(앙금 제거, 산소공급, 수온 저하)
○ 물 빠진 후 흰잎마름병, 도열병 방제
○ 새끼치기 중기는 고사된 줄기 50% 이상, 분얼성기는 5일 이상 침관수
때 재 이앙(7월 상순 이전)
<표 1> 새끼치기 중기 침․관수 피해 정도에 따른 재 이앙 수량지수
피해 정도 피해양상 침관수구 재 이앙구 수량지수
경    미 상위 잎끝 고사      443 kg/10a   80 %
중 고사한 줄기 30%       437 79
심 고사한 줄기 50%       375 127
극    심 고 사한  줄 기 70% 이 상      330 150
* 관수 처리 기간: 6. 26.∼7.1. (5일간, 농가 피해 포장시험)
* 재 이앙일: 7.2. (42일 묘 ∼ 삼강벼 이앙)
이삭 밸 때(유수형성기 ∼ 출수 전)
○ 물 서둘러 빼기와 물 걸러대기로 뿌리 활력 촉진
○ 요소 엽면시비로 피해 회복 촉진
○ 흰잎마름병, 도열병 약제 방제
○ 물을 유동시켜 앙금 제거, 산소공급, 수온 저하를 유도
<표 2> 침관수 벼 앙금 및 오물 세척 효과(감수율)
방치 → 세척 방치 → 세척
유숙기(이삭팬 후 10일)    30 → 16 % 40 → 20
호숙기(이삭팬 후 20일) 20 → 11 30 → 16
황숙기(이삭팬 후 30일)  5 →  3 10 →  5
<표 3> 앙금 부착 시 약제 처리에 의한 피해 경감효과 (‘99∼’00, 경북 도원)
* 품종: 화영벼, 파종기: 4월 30일, 이앙기: 5월 30일
* 약제 처리 시기: 물이 빠짐 직후, 침․관수 기간: 1일, 처리 약제: 아이비 유제(1,000배액)
<표 4> 침관수시 유속에 따른 피해 정도       (1988, 영시)
잎  새 잎  집 kg/10a 지  수
무 관 수 - - 8.16 84.1 594 100
유 동 수 15 10 9. 3 71.8 432  73
정 체 수 90 50 9. 4 38.8 148  25
* 영남지역 작물 기상재해 보고서
<표 5> 벼 생육단계 및 침관수 정도에 따른 수량 감소율   (1988, 농진청)
생육단계 침관수 상태 침관수 일수에 따른 감수율(%)
1∼2일 3∼4일 5∼6일 7일 이상
* 침수: 벼의 경우 70% 이상 물에 잠긴 상태, 관수: 식물체 전부가 잠긴 상태
* 잎끝 노출 : 잎 끝이 물 위에 10~15cm 나온 상태
참 고  최근 다발생 벼 주요 병해충 현황 및 방제 방제
연도 병해충명 사진 발생면적
(ha) 원인 및 주요 특징 방제 방법
◦초기 효과적인 도열병
◦이 삭 도 열 병  방 제  적 기 는
◦볏대 아래 부위를
◦혹명나방의 성충이
(원인) 6~7월  중  장 시 형
◦7~8월 초순 발생
* 출수 전(7~8월 초):
* 출 수 기  이 후(8월 중순~):
(경종적) 토 양  지 력  증 진
(화학적) 이 삭  패 기  전 후
* 발생면적 출처: 국가농작물병해충관리시스템(NCPMS, 농진청)
** (참고) ’21.~’22. ’24.~’25년 최대 발생 병해는 잎집무늬마름병
↳ (’21) 52,723ha, (’22) 36,382ha, (’24) 28,766ha, (’25) 41,082ha
○ 습해 발생에 의한 뿌리 활력 저하로 등숙률이 저하되어 수량 감소
○ 생육 및 품질에 막대한 지장 초래
- 천 알 무게, 이삭 낱알 수 감소, 이삭 싹 나기 등에 의한 품질 저하",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,3,폭염,,사전대책,"○ 배수가 불량한 논에서는 이랑을 세워 파종하거나, 지하배수가 잘 될
○ 미숙 유기물이나 황산은을 가진 비료 사용 피할 것
○ 넓게 흩뿌릴 포장은 파종 시 물이 고이지 않도록 평탄 작업 후 파종
○ 수확기에 있는 맥류는 가능한 한 조기 수확",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,4,폭염,,사후대책,"○ 침수된 포장은 배수로 정비와 조기 물빼기 실시
○ 습해가 발생한 포장에는 요소비료(1∼3% 액)를 엽면살포하여 습해를 경감
○ 수확기 도복 시 조기 수확 후 건조
피해 시기 반 도복 전 도복 전 좌절 반 도복 전 도복 전 좌절
출수기 직전    4%  8 10 -  7 20
출  수  기 10 12 13 6 15 25
유  숙  기  9 12 15 6 15 18
호  숙  기  2  2  2 1 5 12
황  숙  기 -  2  2 -  2  3
* 반 도복: 45°정도 쓰러진 상태, 전 도복: 90°정도 쓰러진 상태, 전 좌절: 하부 마디
에서 꺾어져 완전히 쓰러진 상태
* 침수를 동반한 도복일 때 피해율이 커짐
※ 위 기준은 같은 방향으로 도복된 경우이며, 도복에 따른 품질 저하는 제외된 경우임
○ 경사가 심한 밭인 경우 토양 유실이 우려되고, 논에 콩을 재배할 경우
에는 배수 불량으로 인한 습해 및 침수 피해 발생 우려
○ 많은 강우와 강한 바람으로 인해 도복이 발생하기 쉬우며, 심한 경우
잎이 찢어지거나 줄기가 부러지기도 함
○ 도복이나 습해가 발생하면 2차적으로 병해 발생이 쉬우며, 꼬투리의 등숙이
불량하고 종자의 품위가 떨어지기 쉬움",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,5,집중호우,더덕,사전대책,"○ 습해 방지는 사전 대비가 중요하며 물이 빠짐이 좋은 토양 선택과
○ 특히 논은 가장자리에 50∼80cm 이상의 깊은 배수로 설치 필요하며,
중앙에 20∼30m 간격으로 40∼60cm로 배수로 설치로 침수 피해 예방
○ 호우가 상습 발생하는 지역은 높은 이랑재배(30cm 이상)와 침수를
대비하여 약간의 경사지 밭 또는 계단식 논 재배 필요
○ 집중호우나 장마 예상 시 콩 파종은 비가 오기 3일 전까지 실시
- 강우 3일 전까지 파종하면 입모율이 0%에서 95%로 향상됨
○ 개화기 전에 생육이 과도하거나 약하게 커 도복이 우려되면 순지르기
○ 생육 초기에 관리기 등을 이용한 배토 작업은 도복 방지에 효과적임",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,6,집중호우,더덕,사후대책,"○ 침관수 피해 발생할 경우, 최대한 24시간 이내 신속 배수와 동시에 잎에
묻은 앙금 제거  * 관수 24시간 이상, 침수 48시간 이상 지나면 심각한 피해 발생
○ 뿌리가 심하게 노출된 포장 흙덮기 작업으로 피해 최소화
○ 생육 부진이 웃거름 시용이나 1% 요소액 엽면 살포
○ 도복이 발생하고 과습이 지속될 경우에는 병해방제를 위해 살균제 살포
○ 잡초 제거를 겸한 겉흙을 긁어 주기(북주기)로 뿌리활력 촉진
영양생장 초기 893 23.4 331 94
영양생장 중기 769 22.9 295 84
개화 초기 818 23.3 210 60
(무침수) 1,021 25.0 351 100
<표 1> 논 콩 생육 단계별 침수 시기에 따른 수량성
* 2023년 논 콩 침수 피해 사례집 발췌, 품종(선풍), 조사 지역(상주), 침수 시간(12시간)
개  화  기 19 28 39
알 비 대 기 11 16 19
<표 2> 생육 시기별 과습 지속 기간에 따른 감수율(%)
○ 꽃이 피기 전인 영양생장기에 침수 및 습해 피해는 크지 않으며, 개화
시기에는 침수와 습해 발생으로 수량 감소가 큼
12시간 13.7 40 14.8 1,021 26.4 328 86
24시간 16.7 40 13.7 955 20.9 238 63
48시간 15.0 37 13.8 369 18.1 160 42
(무침수) 16.2 52 17.4 805 24.9 380 100
<표 3> 논 콩 침수 피해 시간에 따른 수량성
* 2023년 논 콩 침수 피해 사례집 발췌, 품종(선풍), 조사 지역(김제, 부안), 침수 시기(영양생장기)
○ 침수 시간이 길어질수록 뿌리 기능이 저하에 따른 양분 흡수 저해가
발생하며, 수량 구성요소인 꼬투리 수와 립 중의 현저한 감소로 수량
24시간 13.6 23 12.2 600 21.6 186 53
48시간 고사(식물체 80% 이상)
(무침수) 13.7 62 16.5 1,021 25.0 351 100
<표 4> 논 콩 관수피해 시간에 따른 수량성
* 2023년 논 콩 침수 피해 사례집 발췌, 품종(선풍), 조사 지점(부안, 사천), 침수 시기(영양생장기)
○ 식물체 전체가 물에 잠긴 관수피해가 발생한 포장은 침수 피해에 비해
줄기 생장 저하와 마디 수 감소가 크게 나타나며, 꼬투리 수와 립중 감소로
○ 관수가 48시간 발생한 포장은 식물체 고사로 지속 경작 불가능
○ 도복, 침수, 씨감자 부패, 생육 부진, 병해(무름병, 역병 등) 발생 우려
○ 봄 감자나 고랭지 씨감자는 집중호우 발생 후 수확이 지연되면 부패
덩이줄기 발생, 품질과 저장성 저하
○ 고랭지의 씨감자 채종 지대에서는 장마가 길어지면 습해, 일조 부족으로
수량이 감소하고 모양이 길어지는 이상 발육 덩이줄기가 발생
○ 가을 감자는 생육 초기 토양 침수로 씨감자 부패가 심해질 수 있음",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,7,집중호우,감자,사전대책,"○ 봄 감자는 맑은 날을 선택하여 장마기 전에 적기 수확 실시
○ 고랭지 씨감자는 장마기 중에 맑은 날을 골라 예방 목적으로 병해충
○ 장기간 지속될 것으로 예보되면 수확기에 가까운 감자는 미리 수확
○ 가을 재배는 씨감자가 섞지 않도록 통 씨감자 파종
○ 덮은 비닐이 날리거나 벗겨지지 않도록 고정하고, 배수로를 깊게 파서
강우로 물이 고이지 않도록 사전 정비",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,8,집중호우,감자,사후대책,"○ 배수로를 깊게 설치하여 습해 방지
○ 생육 초기에 강우로 겉흙이 씻겨 내려갔을 때 북 주기 실시
○ 병든 잎줄기는 땅속에 묻거나 불에 태워 전염원 제거
○ 봄감자는 침수 시 즉시 배수하고 토양이 마르면 수확하여 땅속 덩이
줄기의 부패가 진행되는 것을 억제
○ 여름 감자는 역병, 무름병 등의 약제 방제 실시
○ 가을 감자는 잦은 강우로 비료 유실 시 덧거름 시용과 엽면시비 검토
하고, 덮어씌운 비닐이 날리거나 벗겨지지 않도록 고정
<표 1> 감자 수확기의 침수 피해 정도
○ 침수 시간별 부패율
침수 시간 12시간 24시간 36시간
부패율(%) 0.7 2.7 51.9
○ 침수 물 제거 후 수확기별 부패율
수확기 (물 뺀 후) 1일 2일 3일
부패율(%) 22.5 33.5 100
○ 집중호우로 인한 침수, 수량 감소, 지상부 웃자람 발생 우려
○ 일조 부족으로 고구마의 수량이 감소하고, 과습으로 고구마 표피가 검게
변하는 표피 흑변 발생 증가하고 고구마가 길어짐
○ 침수나 과습시 수확이 지연되면 고구마가 땅속에서 싹이나 상품성 저하",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,9,집중호우,고구마,사전대책,"○ 침수 피해가 발생하지 않도록 사전에 배수구를 깊게 정비
○ 집중호우 전에 뒷날개흰밤나방 등 병해충 방제 약제 살포
○ 맑은 날을 선택하여 적기 수확 실시",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,10,집중호우,고구마,사후대책,"○ 토양의 통기성 유지를 위해 배수로 정비 습해 방지
○ 잦은 강우로 비료 유실 시 웃거름 시용과 엽면시비 검토
- 지상부 웃자람 시 수량 증수를 위해 칼륨비료 웃거름
○ 침수 후에는 즉시 배수하고 수확하여 맹아(萌芽) 발생 억제
○ 도복, 병해, 습해 피해 발생으로 수량 감소 및 품질 저하 우려
○ 호우에 의한 침수로 수량 저하 및 꼬투리열매 뿌리 썩음(땅콩)",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,11,집중호우,땅콩,사전대책,"○ 도복․습해를 받지 않도록 배수로 정비
○ 예방 위주의 주요 병해 사전 동시 방제
- (참깨) 역병, 잎마름병 등, (땅콩) 갈색무늬병, 검은무늬병, 녹병, 그물
무늬 병, 비단병, 풋마름병
- (참깨) 사전에(7월부터) 10일 간격 4∼5회 방제, (땅콩) 7월 하순부터
10일 간격으로 4∼5회 방제",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,12,집중호우,"땅콩,참깨",사후대책,"○ 조기 물빼기 실시 및 작물체 흙 앙금 제거
○ 땅이 굳어지기 전에 쓰러진 식물체 세워주기
○ 조기 물빼기 후 뿌리가 노출된 곳은 북주기로 뿌리보호
○ 생육 부진한 포장에 요소 0.2% 액 엽면시비로 생육 촉진
○ 병해충 종합관리 방법에 따라 주기적 방제 실시
○ 호우에 따른 무름병과 배수 불량지에서 밑둥썩음병 발생
○ 과습 및 침수에 따른 뿌리 활력 저하로 식물체가 시들거나 고사",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
2026,6,13,집중호우,"무,배추",사전대책,"○ 파종 시기의 분산으로 피해 분산
○ 모판흙은 사전에 채취하여 비에 젖지 않게 보관하여 사용하나 병해충
방제를 위해 시판 상토 구입 사용 추천
○ 배추 묘판은 비닐을 덮어 비가림 실시로 건전모 육묘
○ 계속된 강우로 정식이 늦어질 경우 무더기 간격을 띄우고, 물주는 양을
○ 무는 이랑을 높게 만들어 파종하여 습해 예방
○ 집중호우로 인한 고랑의 유실 방지를 위한 비닐피복 재배
○ 겉흙 유실 예방을 위한 등고선 두둑재배
○ 습해를 받지 않도록 배수로 정비 및 재해 대비 예비 묘판 준비",2026_월간회보_2026년 농작물 재해예방 관리기술 정보(제6호).txt
